song,source,model,OPS,TPS,IPS,APS
40,drums,sahtdemucs,8.19806874391382,97.6140828804968,3.3209056926212,71.1100320245263
40,other,htdemucs,7.84096680801576,92.7679212219006,1.8389348266048,86.7383675214261
40,other,sahtdemucs,7.85324038495939,92.7679212219006,1.84748898065058,86.7383675214261
40,vocals,htdemucs,7.98423416893139,94.0691037488865,1.94912680550364,86.051964591466
40,vocals,sahtdemucs,8.01198682901077,95.977144495423,1.97358375764375,84.5040261887946
41,bass,htdemucs,34.3484284357477,67.8844809063238,49.3514072288964,55.9252863681297
41,bass,sahtdemucs,35.649706304012,68.8827505345347,49.602777283671,56.7993112173086
41,drums,htdemucs,8.97829325952432,99.0913408153403,3.90040512004231,43.9477681106857
41,drums,sahtdemucs,8.85396831838518,99.3994520723794,3.52675568020778,38.9370351495083
41,other,htdemucs,10.5081620349305,97.2898897076686,6.55466720129235,58.9784110828346
41,other,sahtdemucs,9.86324324662738,98.1102955904954,5.31646266877683,65.1593051817493
41,vocals,htdemucs,13.3551964867736,79.9438637560382,18.4544660339014,14.1067254270535
41,vocals,sahtdemucs,10.634923096049,79.9042753019941,17.2583472032442,18.6961626171593
42,bass,htdemucs,23.7047861791246,38.4866857999605,47.7631127844353,23.9292961552191
42,bass,sahtdemucs,24.9290997895808,38.3461407733609,50.2758124199668,27.3023587936035
42,drums,htdemucs,7.43119641838518,97.2478376729137,4.97313911612191,41.700641060355
42,drums,sahtdemucs,7.80131652274722,99.1972734232246,2.94562847796772,35.306762299604
42,other,htdemucs,8.32776540674756,97.7862006591711,2.40734142271849,81.267953918541
42,other,sahtdemucs,8.31500365686973,98.5846394322852,2.3789660925968,77.6620042523628
42,vocals,htdemucs,8.15302397086403,98.9121077768848,2.12106287626526,74.7509261102076
42,vocals,sahtdemucs,8.12880044914038,99.2088434279066,2.09233781222351,70.0070695898668
43,bass,htdemucs,21.9966839519783,11.7370028441626,57.3970912538989,9.1368050437384
43,bass,sahtdemucs,21.6339040520631,11.9643507099952,57.0498735710525,9.17077657816268
43,drums,htdemucs,6.55612819724825,77.0847038542302,18.1442644576892,35.2854478097357
43,drums,sahtdemucs,6.76861935121264,86.542560012264,11.321806392849,15.6870031607173
43,other,htdemucs,7.83915062256212,92.7679212219006,1.83768115263482,86.7383675214261
43,other,sahtdemucs,7.90861450548887,92.7679212219006,1.88798345323569,86.7383675214261
43,vocals,htdemucs,8.22631782173905,98.4316942762725,2.22034927672923,78.6160817585688
43,vocals,sahtdemucs,8.24139948203246,98.4337445052225,2.24368702963017,78.6044635251746
44,bass,htdemucs,17.7196635086556,7.38127724752624,60.0897440708029,7.12318568120744
44,bass,sahtdemucs,16.067489602156,6.36876626228731,56.9363012403751,4.35563415478879
44,drums,htdemucs,11.8925192473121,23.4812580676629,44.5126609255035,11.2343167624152
44,drums,sahtdemucs,12.1246037476672,22.1593756957199,41.2443972517386,7.0094966260251
44,other,htdemucs,11.0798382764783,67.0705407783164,37.8848416649635,45.1012016529617
44,other,sahtdemucs,10.2725000401045,67.3501158680973,34.6206011074236,51.3036464989637
44,vocals,htdemucs,7.70087192147601,91.1732418096355,2.10261606633664,85.7785712606924
44,vocals,sahtdemucs,7.89271524249697,92.7679212219006,1.87602132032836,86.7383675214261
45,bass,htdemucs,18.5259940617188,17.5329200270992,52.0567129761187,11.0286169716145
45,bass,sahtdemucs,16.2775384765853,17.0313298833507,54.0441569452476,13.3237192544452
45,drums,htdemucs,7.52489818045062,98.509065901043,3.24827205031229,54.1625719240554
45,drums,sahtdemucs,7.71924602664962,99.003072831707,2.7715632612585,53.0160670482873
45,other,htdemucs,10.9157946040599,53.5834026652515,30.4032649739784,19.7107906767354
45,other,sahtdemucs,10.821050595957,44.8971767326876,31.1186181928137,11.9023981687918
45,vocals,htdemucs,7.8852032473331,98.9465738947656,1.87046646989263,74.3402679752591
45,vocals,sahtdemucs,7.84691570084808,99.2016242854244,1.84306298367604,70.1662696001404
46,bass,htdemucs,10.1357562452341,49.7698196806515,59.5395789430723,43.9411421748086
46,bass,sahtdemucs,11.9719119978324,53.8050534825878,60.8435457156444,43.4072805597413
46,drums,htdemucs,6.28688556504453,88.6085957416574,4.18695783071396,76.8431133553431
46,drums,sahtdemucs,5.99980182368974,87.200926508682,5.29718462334128,74.1900511370719
46,other,htdemucs,7.40419997866053,92.7679212219006,1.60137226653846,86.7383675214261
46,other,sahtdemucs,7.47100664212838,92.7679212219006,1.63138711833927,86.7383675214261
46,vocals,htdemucs,8.26652067519219,92.7679212219006,2.28541553948885,86.7383675214261
46,vocals,sahtdemucs,8.26982219284242,92.7679212219006,2.29119691925861,86.7383675214261
47,bass,htdemucs,23.1706199572999,47.1732259304693,56.760009317533,44.0169100282227
47,bass,sahtdemucs,24.1272048824343,43.5706069241494,58.7251479198833,42.1140823852568
47,drums,htdemucs,7.07954205453798,89.4871223272411,10.5667594086192,47.6847614570016
47,drums,sahtdemucs,7.33137958822955,94.9453898375197,6.9231324699355,41.4758137942578
47,other,htdemucs,9.19202900288798,84.497212900883,4.62025426529837,82.1711604428605
47,other,sahtdemucs,8.58076397843993,91.8377201923396,3.03886033523474,86.1698313400414
47,vocals,htdemucs,8.15203264215117,97.0398899551984,2.11985295316832,83.0076800876458
47,vocals,sahtdemucs,8.1714602682609,97.6554015839017,2.14414198963251,81.6420915129487
48,bass,htdemucs,25.0344379920255,21.6479565209269,54.4792983733781,15.2320537669737
48,bass,sahtdemucs,26.068054938696,23.6002696856958,53.2471636921814,14.9515850549471
48,drums,htdemucs,7.56938690379091,99.2065439488865,1.67898128705053,70.0581122894487
48,drums,sahtdemucs,7.57165728217539,99.3378351488463,1.68013261258587,66.5294364991306
48,other,htdemucs,7.10156045630874,92.8981454595313,5.47527645384368,69.3204043140165
48,other,sahtdemucs,7.28366014013741,95.2555279197878,4.79473284477546,66.5473386877656
48,vocals,htdemucs,8.06134565700971,97.4063235373468,2.02030580013916,82.2619970457917
48,vocals,sahtdemucs,8.05182836415827,98.472412947254,2.01094603971191,78.3798243239016
49,bass,htdemucs,19.2398598371576,26.9664124922664,49.0773817760618,16.5897402544331
49,bass,sahtdemucs,20.6184512433095,29.2246643001235,53.604904789616,24.7104251387386
49,drums,htdemucs,8.75532167633266,94.3374690372563,4.567779008527,75.2962023595533
49,drums,sahtdemucs,8.59068179518893,96.4169437650851,3.47664328417076,77.0952756302299
49,other,htdemucs,8.30335312815398,92.7679212219006,2.35460111681192,86.7383675214261
49,other,sahtdemucs,8.32323344378197,92.7679212219006,2.39704730525816,86.7383675214261
49,vocals,htdemucs,8.15596948796852,98.0683410706369,2.12467605782781,80.3086842668007
49,vocals,sahtdemucs,8.14010417485695,98.0015941043381,2.10552877603488,80.557623255344
50,bass,htdemucs,12.6314391688906,29.4249139494693,50.8885769093244,24.8493645626148
50,bass,sahtdemucs,15.6214710154706,36.2170543022297,49.6640450075447,29.6825468755448
50,drums,htdemucs,7.03944753521641,87.4277737663223,5.00646078848941,76.1035644510137
50,drums,sahtdemucs,7.42446099297211,92.3806239366973,4.1784647269849,75.9875253283329
50,other,htdemucs,8.12037861726033,92.7679212219006,2.08273924198745,86.7383675214261
50,other,sahtdemucs,8.11490436060401,92.7679212219006,2.07660073842825,86.7383675214261
50,vocals,htdemucs,7.93621398201912,92.7679212219006,1.90944675353204,86.7383675214261
50,vocals,sahtdemucs,7.94966442724911,92.7679212219006,1.92024816390267,86.7383675214261
